height_cm,positions,skill_moves(1-5),crossing,finishing,short_passing,dribbling,freekick_accuracy,long_passing,ball_control,acceleration,agility,shot_power,stamina,long_shots,interceptions,vision,marking,standing_tackle
175.26,"CDM,CM",2,41,44,61,61,35,59,63,74,67,51,59,55,62,59,56,58
185.42,GK,1,13,12,17,11,13,21,10,47,39,21,34,14,25,41,20,14
154.94,"RW,RWB",3,48,60,60,67,34,52,66,68,59,62,62,59,19,47,54,44
193.04,CB,3,34,32,44,24,44,29,37,61,43,46,63,18,61,36,60,68
182.88,GK,1,14,20,28,19,21,20,26,40,34,21,20,17,19,20,11,18
185.42,CM,3,46,54,63,66,34,61,64,69,73,60,63,55,46,60,50,54
193.04,CB,2,29,24,39,38,32,35,43,62,53,37,59,25,60,34,59,66
190.5,ST,2,45,60,48,55,30,46,53,64,60,70,68,56,30,50,22,45
185.42,RB,2,57,30,50,58,31,42,60,68,65,46,65,31,60,46,58,59
152.4,"LB,RB",2,59,44,60,59,34,46,61,75,72,57,67,40,54,49,49,59
167.64,"CF,RW",3,64,63,54,66,46,57,65,68,67,58,66,58,23,60,21,21
154.94,"ST,RW,LW",2,59,56,57,62,52,35,61,77,70,59,80,47,33,51,43,28
182.88,RB,2,69,26,46,48,34,24,55,61,72,27,60,25,60,32,61,62
172.72,LB,2,62,25,55,54,26,36,62,68,75,33,61,42,59,36,60,64
154.94,"RM,RB",2,63,47,58,62,33,57,60,68,63,41,68,47,57,52,52,60
165.1,"CAM,RM",2,52,45,79,60,49,74,66,54,52,62,42,33,30,64,45,48
172.72,"RW,LW",2,56,55,54,69,45,45,65,78,76,54,59,53,29,52,32,26
154.94,"CM,CDM",2,38,34,62,55,38,56,58,67,57,54,73,36,69,60,56,71
154.94,RB,2,52,24,58,48,30,60,59,67,71,30,67,25,55,34,56,61
154.94,"CM,CDM",2,37,58,64,56,40,65,58,53,70,61,73,59,51,59,65,43
175.26,"RB,LB",2,61,35,56,62,22,46,58,76,71,40,67,41,57,40,56,57
172.72,RM,2,57,61,56,75,37,43,62,80,78,58,46,38,21,42,28,27
185.42,GK,1,15,10,28,14,12,21,12,27,30,24,20,10,8,48,12,16
187.96,CB,2,29,29,45,28,31,32,42,52,39,43,52,26,60,32,55,68
165.1,"RW,LW",2,54,56,48,64,32,44,61,81,85,54,62,52,22,56,56,25
185.42,CB,2,41,34,53,44,38,47,53,50,46,47,46,39,59,42,57,66
175.26,CM,3,49,45,63,67,48,59,64,70,80,50,63,39,50,62,48,53
182.88,CB,2,45,31,51,49,33,46,56,60,57,50,70,28,58,31,51,62
154.94,"CM,RWB",2,47,38,66,53,51,62,64,63,66,58,74,39,63,54,62,66
187.96,ST,2,57,59,57,58,42,42,62,77,74,58,58,44,29,44,24,30
198.12,GK,1,12,14,30,13,14,21,22,45,31,27,21,16,8,29,15,13
185.42,"RB,CB",2,59,26,57,48,24,58,59,46,54,35,68,26,61,56,62,62
152.4,"CB,CDM,RB",2,47,30,60,52,35,57,45,76,76,52,64,44,58,46,56,64
182.88,"RWB,RM",3,57,47,61,65,35,56,63,77,75,53,74,40,50,54,58,53
152.4,"ST,LM",2,62,61,60,63,51,52,62,68,61,64,59,57,18,55,30,29
195.58,GK,1,16,12,24,15,10,25,22,34,28,17,35,15,22,38,15,16
175.26,"LM,LB",3,54,52,61,64,30,60,63,69,68,54,67,44,18,49,47,51
182.88,CDM,2,43,30,62,47,38,60,52,58,56,47,80,29,61,46,55,61
185.42,RW,2,41,59,60,62,35,58,60,88,58,59,68,58,36,59,42,43
172.72,"CAM,LM,RM",2,57,42,79,60,46,74,64,50,48,56,36,38,27,63,30,51
175.26,"CAM,CM",3,50,59,57,65,32,53,63,77,82,69,60,72,48,54,48,54
154.94,"RB,ST",2,33,64,55,52,33,50,57,67,58,69,69,67,64,47,62,59
152.4,"RW,RM",2,53,60,67,67,34,64,65,65,58,62,55,58,38,48,35,41
195.58,CB,2,19,30,45,22,22,46,38,43,49,48,58,36,56,39,55,64
185.42,RM,3,60,45,54,60,37,44,60,80,67,55,77,42,34,54,42,43
154.94,"ST,RM,RW",2,55,63,45,61,32,39,58,90,68,52,70,48,14,49,17,14
182.88,RB,2,60,30,44,69,40,52,45,70,60,40,70,35,56,42,56,66
167.64,CM,2,53,43,63,60,61,64,59,73,71,61,73,52,60,61,59,58
175.26,"CAM,CM",2,65,48,68,67,52,62,61,74,68,55,34,54,29,65,40,49
193.04,GK,1,17,8,29,12,10,25,17,37,42,19,25,11,9,37,14,17
154.94,"LWB,LM,LB",2,64,24,52,49,28,55,58,86,74,58,72,45,48,48,55,54
172.72,RB,2,59,30,63,60,45,58,62,65,65,49,59,45,55,45,60,63
185.42,"CB,ST",2,26,34,48,36,34,46,55,61,57,63,60,31,61,40,60,62
193.04,GK,1,21,14,29,17,13,21,16,48,30,21,33,20,25,38,15,19
152.4,ST,2,42,67,66,60,40,58,57,78,56,56,38,58,39,45,40,41
175.26,"LB,LM",3,58,32,54,68,32,49,63,84,67,31,75,34,51,51,47,58
172.72,CDM,2,47,34,69,62,50,58,61,55,58,62,45,43,64,42,61,63
187.96,CB,2,29,30,42,33,37,37,35,48,38,46,57,22,62,36,61,64
193.04,CB,2,15,15,32,49,12,31,47,65,59,20,66,19,54,17,61,62
195.58,GK,1,13,8,25,8,14,29,18,18,25,23,18,6,10,32,8,13
170.18,"CDM,CM",2,53,38,64,60,33,61,62,68,89,45,73,37,59,63,65,57
187.96,GK,1,20,13,31,20,15,28,27,43,36,23,23,16,28,39,10,12
182.88,CB,2,48,39,52,45,50,53,51,33,59,44,46,43,56,40,66,62
187.96,"CB,RB",2,36,27,48,46,28,39,54,40,58,50,40,26,53,42,59,63
154.94,"LWB,LM",2,55,40,65,57,36,59,64,67,62,47,68,39,50,45,59,61
175.26,"CF,CM,ST",3,59,50,60,71,38,54,68,82,89,56,55,39,32,58,26,38
172.72,LB,2,53,49,55,63,35,47,60,76,70,53,78,35,58,53,61,53
175.26,ST,3,29,58,53,64,30,51,63,77,81,59,66,48,15,56,25,18
182.88,GK,1,11,8,17,8,14,27,12,42,46,20,30,5,7,40,21,14
154.94,"CM,LM",2,49,54,59,57,44,58,58,66,61,56,80,44,64,62,60,58
185.42,GK,1,10,16,11,23,3,13,22,34,51,22,36,12,17,21,12,13
154.94,"CM,RM",2,46,30,70,54,42,67,57,63,55,53,75,41,54,55,49,64
182.88,LM,2,70,49,64,61,69,62,62,67,63,61,59,60,53,60,47,57
182.88,"CDM,CM,CB",2,52,44,62,57,37,60,61,64,67,54,81,45,57,47,53,62
152.4,"LW,RW",3,60,58,61,65,23,58,64,73,81,65,46,57,25,60,38,35
175.26,CM,2,50,45,62,62,40,60,63,72,73,55,74,52,51,61,53,54
187.96,CB,2,36,32,57,52,32,49,53,61,58,34,66,42,60,49,58,57
185.42,"CAM,CM",3,47,48,60,57,42,58,64,69,54,59,59,54,45,67,39,47
182.88,"CB,CDM",2,28,20,42,25,23,29,31,65,38,35,53,15,57,30,59,63
175.26,CM,2,58,45,65,58,54,61,64,63,58,59,67,55,47,63,50,44
172.72,"CAM,LW",3,48,56,59,62,49,51,64,76,78,62,62,60,22,55,34,34
165.1,"RM,LM",2,57,42,49,65,43,42,64,86,84,54,51,46,21,57,17,25
187.96,GK,1,11,12,22,10,19,20,22,44,33,18,32,11,19,18,14,10
187.96,RB,2,55,58,65,58,22,64,57,54,55,32,68,22,60,70,62,65
185.42,ST,2,39,62,55,60,47,37,62,65,68,63,60,57,14,50,18,15
185.42,GK,1,11,11,19,12,13,30,18,45,38,16,40,13,15,35,15,11
175.26,"CM,CDM",2,53,49,63,60,42,59,64,78,79,62,72,48,58,55,61,62
185.42,"ST,RW",2,35,62,45,59,31,45,55,70,59,55,51,62,32,49,51,40
185.42,"CDM,CM,CB",2,53,45,62,57,37,61,60,70,66,41,68,48,58,58,56,58
175.26,"CAM,CM,ST",2,58,57,61,56,53,55,59,74,88,55,77,57,19,57,55,40
193.04,GK,1,16,19,30,16,17,21,20,45,31,20,29,17,27,26,18,19
187.96,"RB,CDM",2,61,33,63,54,30,59,61,64,57,37,61,35,59,64,53,66
182.88,CB,2,33,25,54,44,28,43,48,54,47,36,63,18,61,27,59,63
182.88,CM,2,46,32,68,62,46,65,63,64,57,51,61,43,55,59,46,59
193.04,GK,1,11,12,27,14,10,26,14,31,26,20,21,14,19,43,6,18
172.72,RW,3,53,50,57,65,38,45,66,73,79,61,58,37,25,58,26,26
193.04,CB,2,31,29,38,30,32,30,39,63,45,43,57,25,55,34,57,68
182.88,GK,1,12,13,27,16,16,19,20,41,35,23,22,14,23,28,22,15
198.12,CDM,2,54,29,58,44,34,53,52,39,29,47,56,32,64,59,60,58
187.96,CB,2,39,22,31,19,55,46,33,53,67,66,74,20,60,35,58,62
175.26,"LM,CM",3,57,58,62,62,65,61,63,51,76,67,66,60,49,63,47,52
185.42,"LB,LM,CB",2,60,38,55,58,36,54,56,72,61,50,69,39,57,41,56,59
187.96,"ST,RM",3,61,58,64,67,46,58,67,68,69,61,50,53,24,49,21,33
187.96,"ST,RW",2,47,55,42,45,40,32,59,75,55,64,64,42,17,55,40,30
175.26,"CM,CDM",2,53,48,71,54,49,70,57,55,53,55,49,49,55,62,60,59
154.94,"LM,LB",2,58,55,62,64,40,49,63,74,54,58,66,40,20,49,31,30
152.4,LB,2,53,28,53,53,32,55,52,64,56,52,67,27,65,44,61,59
182.88,"CDM,CM,CAM",2,51,43,64,62,36,58,65,65,62,52,68,37,55,57,58,61
182.88,CB,2,25,19,35,27,24,30,35,39,34,38,81,18,53,35,56,60
152.4,"CAM,CM",3,53,57,66,65,62,63,62,63,60,49,56,51,40,60,41,39
170.18,CAM,3,57,47,64,63,53,60,63,75,73,48,49,45,27,59,32,26
195.58,CB,2,37,21,40,31,25,45,43,55,51,56,59,38,54,41,55,63
182.88,"CB,RB",2,56,32,50,51,34,37,55,67,51,37,65,32,57,39,66,64
154.94,LW,3,58,68,54,71,49,42,65,73,68,68,43,51,18,50,50,32
154.94,CM,2,54,51,64,55,48,62,60,66,71,69,60,62,50,60,58,61
182.88,CDM,2,36,24,59,53,29,56,58,61,72,46,71,35,59,53,54,65
167.64,RB,2,59,36,56,63,47,56,49,87,74,46,80,48,55,40,48,60
185.42,GK,1,12,10,24,18,18,23,23,31,41,28,30,10,17,35,24,16
152.4,"RB,RWB",2,46,28,61,56,31,51,59,65,72,26,65,22,63,44,54,62
182.88,ST,2,27,60,51,47,32,31,61,62,64,63,74,43,22,45,31,45
182.88,CM,3,49,50,64,65,50,63,66,66,69,57,63,47,53,54,55,52
190.5,GK,1,14,8,16,9,13,16,15,54,30,25,16,9,6,35,9,10
190.5,ST,2,40,70,56,55,36,34,54,55,51,57,54,58,17,52,21,20
182.88,LM,2,69,55,61,62,32,60,55,65,63,55,69,50,24,53,26,29
185.42,GK,1,16,10,30,13,12,17,19,38,30,25,43,14,19,45,10,17
182.88,"CDM,CM,CF",2,34,48,61,59,62,56,63,66,67,58,73,45,58,54,58,58
185.42,"CDM,CM",2,36,31,61,49,43,57,61,55,59,46,81,38,56,57,54,63
154.94,"CB,RB,CDM",2,35,24,68,42,23,66,40,69,45,43,62,20,61,65,62,65
152.4,LB,2,55,47,60,60,55,56,57,71,69,63,62,54,60,50,60,61
154.94,RM,2,62,33,62,62,40,55,63,73,68,50,73,53,39,56,28,41
170.18,"LM,CAM,LB",3,58,41,61,67,41,45,67,79,92,46,68,36,35,51,44,42
152.4,RW,3,58,52,61,64,48,55,62,77,68,58,72,44,41,52,57,54
185.42,GK,1,13,6,25,12,13,26,18,17,33,16,25,9,12,24,13,13
187.96,GK,1,12,13,30,14,10,28,25,44,39,23,30,18,22,30,28,13
152.4,"LM,RM",3,57,55,57,64,48,55,63,74,68,63,52,61,22,55,10,15
175.26,RM,3,54,57,55,68,57,35,64,83,81,44,49,48,17,58,27,21
187.96,"CM,CDM",2,47,38,73,61,49,71,59,54,58,58,61,43,56,52,55,68
175.26,"RW,LW,ST",3,56,55,59,64,48,57,63,71,67,64,55,49,48,56,19,30
193.04,ST,3,21,63,58,56,23,33,61,70,60,45,54,21,53,37,34,53
152.4,"CB,CDM",2,41,39,51,46,38,54,48,59,49,56,65,24,59,44,60,64
172.72,"CB,RB",2,48,37,62,47,26,59,60,67,34,36,63,21,63,31,59,64
154.94,LB,2,50,26,59,51,28,56,49,67,56,43,70,34,60,49,61,64
193.04,GK,1,16,6,29,12,8,28,14,29,29,24,40,8,15,30,9,10
152.4,"LB,CB",2,60,30,43,61,40,33,43,69,61,37,64,29,65,41,62,62
195.58,"ST,LM,LW,RW",2,37,55,54,67,28,27,64,77,54,60,67,51,20,44,37,29
154.94,RB,2,50,41,61,51,46,55,62,64,65,44,61,55,71,40,56,67
152.4,"CAM,RM",3,57,55,59,67,45,52,62,70,75,61,60,62,37,62,30,33
152.4,ST,3,42,62,52,63,33,40,62,81,79,57,78,47,17,56,20,19
152.4,"RM,ST",3,58,57,54,61,37,41,62,84,76,62,73,46,24,48,38,32
193.04,GK,1,12,7,20,9,11,29,15,29,58,21,26,5,6,39,17,10
185.42,"CAM,CM",2,46,52,64,59,46,57,62,64,67,49,55,63,37,60,45,49
170.18,"RM,RB",3,54,42,60,64,45,50,56,80,91,48,62,36,38,42,44,49
193.04,GK,1,14,5,26,19,13,19,19,29,35,39,45,19,14,29,10,12
165.1,"CM,CAM",3,52,55,65,65,56,61,69,68,67,50,60,53,54,50,45,53
152.4,"CM,CDM",2,50,46,63,50,53,61,61,67,55,72,75,60,59,58,55,61
154.94,"RB,CB",2,57,35,52,49,22,52,54,63,63,42,80,35,59,54,61,58
175.26,RB,2,44,31,63,50,40,61,60,68,60,29,65,34,60,41,65,62
154.94,"LB,LM",2,58,35,55,59,27,47,55,70,64,33,68,42,61,52,64,60
193.04,GK,1,11,5,25,8,12,29,15,18,22,18,22,9,12,23,12,13
190.5,ST,2,30,62,54,52,24,47,59,66,57,54,58,54,20,47,22,22
175.26,CDM,2,47,38,61,55,66,57,59,74,71,49,61,28,53,57,66,62
175.26,ST,2,35,64,57,67,36,49,59,68,79,62,65,60,12,55,17,18
185.42,"LM,ST",2,55,55,59,59,73,43,64,75,64,73,64,66,17,52,27,22
182.88,"RM,LM,CAM",3,62,60,58,62,41,50,62,85,77,66,58,57,16,51,30,24
185.42,"ST,RW",2,28,57,50,56,32,34,56,74,63,63,64,49,12,48,35,19
170.18,"RM,LM",2,61,59,59,61,42,42,60,76,75,54,61,52,24,57,45,27
152.4,"LB,RM",2,54,60,58,63,45,56,60,74,67,64,71,64,55,51,56,60
152.4,"RW,RM,LM",2,59,62,55,59,48,49,58,77,64,58,63,52,49,58,26,41
182.88,"CB,CDM",2,47,39,60,55,45,56,57,71,60,59,66,36,62,53,55,61
152.4,"RM,LM",3,55,51,58,66,41,54,62,76,73,60,63,50,41,52,40,41
175.26,RM,3,60,61,55,62,49,49,62,83,77,55,53,42,22,54,28,28
185.42,CM,3,51,41,72,60,49,65,59,58,63,60,59,42,55,57,60,63
185.42,"CDM,CM",2,57,45,63,58,33,63,59,60,58,50,69,49,55,54,59,60
187.96,CB,2,34,15,45,36,27,48,45,58,51,28,63,22,57,33,62,62
175.26,"LM,ST",2,49,67,59,61,37,55,65,75,77,62,49,65,13,47,15,22
182.88,"CM,CB",2,40,39,68,53,38,65,57,64,56,52,71,47,54,65,51,43
187.96,CB,2,29,31,57,34,32,53,43,55,53,46,63,27,57,47,53,61
185.42,GK,1,13,12,16,11,12,18,10,22,23,13,45,10,11,33,12,12
182.88,"CM,LB,RM",2,60,55,61,59,35,62,59,64,62,48,87,48,57,59,60,63
152.4,LM,2,59,52,58,66,38,49,60,85,73,58,60,43,24,47,25,28
185.42,"CB,LB",2,49,17,52,36,21,45,54,66,60,30,54,22,56,38,60,64
152.4,"LB,LM",2,58,43,48,66,24,44,64,64,48,43,63,42,65,48,60,64
170.18,CAM,3,53,59,64,66,56,60,64,67,73,51,70,54,41,52,31,51
185.42,"LB,LM",2,58,33,44,55,37,44,54,68,59,47,54,39,64,46,58,68
187.96,GK,1,9,9,20,12,13,17,13,39,37,14,28,11,14,28,15,9
152.4,"LM,RM",2,62,49,60,63,30,54,59,69,61,56,66,47,57,48,56,60
175.26,CM,2,57,41,67,57,61,59,62,73,72,66,72,61,57,57,55,53
167.64,ST,2,32,61,52,60,40,36,57,78,74,62,53,51,10,53,12,15
152.4,"LW,RW",3,54,55,51,59,42,46,60,90,84,55,65,47,22,46,32,31
185.42,GK,1,20,11,22,9,22,12,19,45,60,24,32,19,12,13,8,17
152.4,"CB,LB",2,49,44,61,38,30,58,46,53,59,61,67,47,56,51,56,60
182.88,"LM,LB",2,56,44,52,61,48,51,58,77,80,50,80,35,50,55,45,49
165.1,LB,2,58,22,52,62,29,58,56,74,63,38,64,28,58,39,67,61
190.5,CB,2,28,30,45,30,22,35,46,55,51,58,68,34,55,34,50,64
152.4,"LM,CM,RM,RB",3,54,49,68,63,48,68,67,56,61,53,50,44,48,63,54,58
170.18,"RM,RW,RB,RWB",3,44,49,58,67,38,55,65,65,85,56,73,38,30,55,50,42
182.88,GK,1,16,14,27,15,19,25,17,48,32,20,35,19,23,29,15,17
185.42,"CM,CDM",2,62,61,61,58,32,62,60,57,32,60,58,55,49,65,57,61
170.18,"RW,LM",3,42,61,57,65,36,46,63,83,80,56,53,34,16,49,52,21
182.88,"CB,RB,CDM",2,41,32,55,41,44,44,49,58,51,51,61,39,52,38,56,61
190.5,GK,1,11,17,27,13,20,38,24,48,49,16,45,13,25,42,14,11
182.88,"CB,LB",2,29,19,33,30,22,31,29,65,45,40,55,20,62,33,68,65
172.72,"LW,LB",3,60,55,65,67,48,57,65,73,68,63,57,51,47,51,43,45
185.42,ST,2,50,62,51,63,30,31,63,80,75,60,55,51,11,54,13,13
185.42,CM,2,48,36,78,62,45,62,54,54,51,64,54,47,48,57,50,53
185.42,"LM,RM",3,60,58,52,67,43,43,64,78,79,65,60,56,20,46,40,25
154.94,RM,3,59,63,60,63,41,55,66,66,56,68,51,46,22,54,29,37
154.94,"CB,RB",2,51,25,49,38,28,46,45,73,71,40,62,23,55,35,52,66
172.72,"LB,LWB",3,60,41,62,63,38,59,63,78,74,51,70,40,61,55,53,56
152.4,"RB,LB,CDM",2,56,27,53,53,40,47,56,80,72,45,64,40,57,39,63,58
152.4,CDM,2,56,53,64,62,44,58,61,74,67,62,68,48,65,54,60,60
175.26,"RM,CF",3,62,50,59,58,39,51,62,82,75,56,56,46,59,55,59,55
185.42,"ST,RM,LM",3,56,60,57,69,46,54,68,79,78,64,39,51,24,55,26,21
152.4,"LB,LWB",2,54,34,52,57,56,49,53,89,81,66,75,43,53,47,50,60
175.26,"RM,LM",2,59,58,58,60,56,54,59,75,71,56,64,49,21,48,41,16
152.4,LM,2,58,60,57,57,45,59,59,70,59,59,49,59,38,63,40,26
154.94,LB,2,42,45,68,53,41,62,54,68,59,53,69,40,56,57,63,60
152.4,"LB,CAM,LM",3,63,46,64,64,58,60,62,77,81,59,68,55,51,64,48,58
190.5,"CB,LB",2,32,27,40,35,29,26,40,76,47,40,58,27,59,30,56,66
187.96,"CM,CDM",2,49,43,63,54,40,59,62,69,67,63,88,43,61,58,54,64
152.4,GK,1,18,11,25,10,10,27,25,47,31,19,32,16,23,46,18,17
175.26,"CM,LB,CDM",2,53,49,59,61,55,58,60,68,64,68,76,60,66,55,60,60
170.18,"CAM,CM,CF",2,50,47,62,60,45,60,60,69,67,57,75,53,60,60,61,60
170.18,"CDM,CM",2,54,40,63,60,42,60,65,65,60,45,67,42,56,61,55,57
154.94,"RM,ST,LM,RW",2,62,60,62,58,32,52,59,70,73,63,63,52,19,57,49,12
185.42,LB,2,62,39,58,54,54,56,61,45,45,55,72,44,62,52,62,61
182.88,"LB,LM",2,61,56,54,55,41,51,59,65,66,61,74,58,57,51,54,61
152.4,"RB,CB",2,52,21,55,53,32,48,55,76,64,45,58,27,57,45,60,65
185.42,ST,2,37,60,58,55,28,28,59,78,66,58,49,43,21,51,27,15
160.02,"RW,RM,CF",2,56,65,43,68,29,40,54,82,90,65,68,58,21,45,34,10
175.26,"CM,RM,LW",3,58,58,64,66,42,61,67,74,68,55,67,48,33,60,35,39
187.96,GK,1,13,12,28,13,16,25,22,41,50,24,30,15,12,30,12,14
152.4,LB,3,57,43,55,65,35,51,61,75,66,61,63,41,63,45,50,60
175.26,"CAM,LW,CF",3,55,44,60,64,50,57,64,72,81,53,62,59,36,58,18,42
182.88,"CM,RW",3,48,51,64,65,37,61,65,79,80,60,67,61,43,60,45,43
190.5,CM,3,47,45,64,64,38,57,67,68,59,65,62,60,51,58,54,52
187.96,GK,1,12,7,26,5,13,16,12,32,50,22,33,9,7,36,19,14
185.42,GK,1,11,12,16,24,13,14,34,51,52,22,29,18,27,49,20,12
195.58,GK,1,15,16,24,17,14,25,25,44,38,20,38,12,23,23,18,11
187.96,"ST,CAM",3,52,64,57,62,40,48,58,68,56,64,50,57,18,56,21,20
152.4,CB,2,42,26,57,45,29,47,58,52,51,41,51,29,62,38,59,62
152.4,CM,3,50,46,69,66,47,66,67,66,79,58,53,48,37,60,50,44
175.26,"LM,LW,ST",3,53,52,52,66,53,40,63,91,85,63,56,61,25,51,38,30
182.88,ST,2,36,61,54,59,30,40,59,78,72,51,67,55,12,53,16,13
185.42,ST,2,30,61,49,56,26,30,53,83,68,62,51,57,11,46,20,11
187.96,GK,1,10,7,28,6,12,28,12,22,33,17,20,5,16,29,20,11
152.4,"CM,CAM",2,47,50,66,57,47,67,64,68,68,65,65,52,43,52,41,51
190.5,ST,2,31,59,47,63,28,25,60,69,69,66,59,43,19,42,35,23
152.4,"LW,LM",2,60,58,56,63,32,46,56,80,77,51,66,55,26,59,30,14
185.42,"CM,CB",2,56,42,62,52,48,63,60,69,74,56,74,51,60,62,54,58
170.18,CAM,3,56,49,60,69,48,57,71,76,72,66,45,39,32,60,47,41
190.5,GK,1,16,15,30,16,14,23,18,40,35,20,45,18,19,18,6,12
172.72,"RM,LM",3,62,50,63,59,64,54,57,69,79,59,66,45,53,59,45,55
182.88,"CDM,CB",2,29,24,63,50,24,56,49,51,36,66,62,21,61,46,49,63
175.26,LB,3,67,39,62,62,58,52,64,69,68,52,66,35,53,41,56,58
187.96,GK,1,18,15,30,23,16,28,20,43,37,20,21,16,19,12,13,19
170.18,RB,2,61,34,62,38,36,49,49,70,70,48,71,33,61,39,56,61
152.4,"LM,RM",3,55,52,53,67,40,45,62,77,78,54,68,43,38,50,33,40
154.94,"CM,LM",2,53,57,60,60,43,59,60,66,64,54,75,56,56,63,54,55
187.96,ST,2,31,64,41,51,36,30,58,52,51,66,54,55,20,53,28,22
198.12,GK,1,14,5,20,14,10,28,16,18,35,17,28,7,8,33,7,12
167.64,"LM,CAM",2,51,43,64,66,32,57,59,75,78,49,66,35,45,53,29,41
175.26,RB,2,63,27,61,52,48,57,57,66,65,35,67,26,57,44,55,62
193.04,ST,2,48,56,58,59,27,47,59,60,47,60,78,51,41,55,41,32
175.26,"LW,LM",2,60,62,53,62,66,50,65,73,66,63,62,55,40,49,23,40
182.88,CM,2,49,57,63,64,38,59,62,67,65,53,60,43,57,61,53,58
175.26,"RB,RM",2,54,37,62,61,36,56,64,72,64,47,74,53,52,56,59,58
187.96,GK,1,16,19,30,16,17,21,20,49,40,17,26,13,23,29,22,18
185.42,"CB,RB",2,59,30,43,58,34,35,60,70,60,35,69,35,59,43,59,62
172.72,"CDM,CM",2,51,42,66,57,43,65,66,62,79,63,62,46,55,58,53,54
185.42,"CM,CDM",2,60,49,63,57,44,61,62,66,57,66,68,60,55,62,54,54
193.04,GK,1,13,14,14,12,17,19,25,54,52,18,44,17,23,42,11,17
154.94,"CAM,LM",3,47,39,65,65,51,63,66,65,68,63,54,65,53,57,23,48
152.4,"CAM,CM,LM",3,64,59,67,57,63,63,60,45,43,55,33,55,59,70,51,33
182.88,CB,2,35,24,64,56,63,58,58,58,51,42,64,35,62,38,57,59
160.02,"RM,ST",3,30,64,52,62,37,38,60,94,88,59,70,60,11,54,18,20
198.12,GK,1,11,6,24,11,16,23,19,33,35,18,30,13,13,33,12,15
187.96,GK,1,14,9,29,11,11,31,23,36,44,15,28,7,10,32,10,15
193.04,"ST,LM,RM,CF",3,58,55,63,63,45,54,59,67,63,63,68,60,25,56,41,43
154.94,ST,2,59,58,58,58,61,56,55,74,84,61,59,55,23,54,21,28
195.58,GK,1,11,17,29,14,16,22,22,35,37,20,24,13,15,56,13,16
185.42,GK,1,14,13,30,14,14,24,27,44,37,25,21,18,21,19,14,10
167.64,"CAM,RM,LM",3,63,52,60,64,56,56,64,90,91,63,64,54,38,58,39,43
185.42,LB,2,62,24,56,51,29,49,58,75,63,28,72,23,55,46,58,61
152.4,"CDM,CB",2,46,54,66,59,37,59,60,63,58,47,68,50,61,45,50,62
152.4,"LWB,LB",2,59,27,57,62,49,46,61,66,67,48,67,52,59,41,57,61
190.5,GK,1,21,15,28,13,18,24,17,38,45,19,45,12,26,56,17,12
152.4,"CAM,RW,CM",3,59,42,67,64,55,56,64,74,71,40,67,32,42,67,35,34
154.94,"CB,CDM",2,28,21,58,45,37,49,52,64,67,39,64,23,60,36,59,61
182.88,"ST,RM",2,36,65,50,58,31,42,60,63,68,59,68,58,25,52,24,25
185.42,"CB,CDM",2,50,38,60,55,37,53,58,55,55,52,61,38,54,55,62,63
193.04,CB,2,21,19,45,33,26,40,38,49,50,42,47,22,57,30,60,64
152.4,"RB,RWB",2,46,31,56,57,31,40,55,74,69,44,62,28,56,37,59,63
182.88,ST,2,31,65,52,58,25,40,61,69,61,62,59,56,14,45,31,18
172.72,CDM,2,47,48,61,49,31,55,58,71,73,56,78,50,62,59,58,58
175.26,LB,2,65,36,57,62,50,56,61,69,71,42,59,43,59,56,60,59
152.4,ST,2,40,65,62,57,39,35,57,69,60,52,69,54,11,46,13,14
154.94,CAM,2,55,44,63,62,51,54,61,71,72,52,65,53,22,65,37,42
154.94,"RW,LW,ST",2,59,59,59,62,34,55,59,73,69,60,75,47,43,50,45,30
187.96,GK,1,13,9,17,7,12,25,13,15,22,21,27,6,7,23,5,11
170.18,"RW,ST",2,52,63,60,65,59,51,53,73,79,59,47,56,13,48,17,15
185.42,"CDM,CB,CM",2,48,33,61,58,30,59,65,60,64,55,70,50,63,46,55,59
187.96,CB,2,28,18,36,30,24,31,36,66,55,33,65,21,58,33,60,61
185.42,"CB,RB",2,51,31,53,44,34,33,54,65,56,51,54,33,58,31,63,63
185.42,ST,2,47,60,51,61,40,38,58,64,66,63,72,58,14,50,23,21
190.5,CB,2,26,16,54,26,23,33,27,63,41,38,59,19,57,29,60,61
185.42,"ST,RM",2,35,64,59,59,30,38,57,67,59,62,63,57,14,46,24,17
185.42,CB,2,44,25,55,41,45,52,53,51,55,64,61,52,62,45,57,58
175.26,"ST,LM",2,48,61,45,63,48,41,60,68,63,61,63,56,21,55,19,22
185.42,"RM,CAM",2,57,55,60,63,36,53,62,72,64,61,53,52,16,52,29,22
187.96,GK,1,21,10,21,11,12,26,24,39,41,21,26,9,9,54,18,11
172.72,"RM,ST",2,55,54,56,59,45,54,59,80,85,56,66,47,40,55,33,46
172.72,CAM,2,48,32,61,68,44,58,67,72,78,51,49,40,33,59,22,56
185.42,"RB,CB",2,50,32,59,39,36,53,53,65,58,53,64,34,59,51,56,69
152.4,CM,2,42,55,65,60,41,63,64,64,73,68,46,64,49,60,60,56
154.94,"CDM,CM",2,48,41,67,53,44,62,49,60,57,46,76,42,56,55,60,57
185.42,"CB,LB",2,49,36,54,44,30,49,51,64,61,34,64,38,58,35,61,63
182.88,"RM,ST",3,53,66,59,62,37,56,63,66,57,59,64,56,20,56,26,25
